timestamp,commute
2021-07-06 06:45:00.669965,3062
2021-07-06 06:50:00.484624,3062
2021-07-06 06:55:01.405308,3062
2021-07-06 07:00:00.917179,3062
2021-07-06 07:05:00.765823,3062
2021-07-06 07:10:00.407934,3062
2021-07-06 07:15:01.195484,3062
2021-07-06 07:20:01.319575,3062
2021-07-06 07:25:00.688103,3062
2021-07-06 07:30:00.585374,3062
2021-07-06 07:35:02.424895,3062
2021-07-06 07:40:01.171564,3062
2021-07-06 07:45:02.367146,3062
2021-07-06 07:50:01.774934,3062
2021-07-06 07:55:01.974182,3062
2021-07-06 08:00:02.621059,3062
2021-07-06 08:05:01.971058,3062
2021-07-06 08:10:00.776370,3062
2021-07-06 08:15:00.798141,3062
2021-07-06 08:20:00.964413,3062
2021-07-06 08:25:02.119035,3077
2021-07-06 08:30:02.754052,3062
2021-07-06 08:35:02.182254,3077
2021-07-06 08:40:01.999190,3077
2021-07-06 08:45:00.933331,3062
2021-07-06 08:50:02.121621,3062
2021-07-06 08:55:02.115733,3062
2021-07-06 09:00:02.027953,3062
2021-07-06 09:05:01.988297,3062
2021-07-06 09:10:02.683172,3062
2021-07-06 09:15:01.824500,3062
2021-07-06 09:20:01.650181,3062
2021-07-06 09:25:01.832318,3062
2021-07-06 09:30:02.230065,3077
2021-07-06 09:35:02.114329,3062
2021-07-06 09:40:01.912175,3062
2021-07-06 09:45:01.507339,3062
2021-07-06 09:50:00.378537,3062
2021-07-06 09:55:01.785459,3062
2021-07-06 15:00:02.901566,3247
2021-07-06 15:05:01.955021,3247
2021-07-06 15:10:01.684498,3247
2021-07-06 15:15:01.700975,3247
2021-07-06 15:20:02.049013,3247
2021-07-06 15:25:00.361201,3247
2021-07-06 15:30:01.206072,3247
2021-07-06 15:35:01.466543,3247
2021-07-06 15:40:01.811647,3247
2021-07-06 15:45:01.805784,3247
2021-07-06 15:50:01.791513,3247
2021-07-06 15:55:02.183420,3247
2021-07-06 16:00:02.134172,3247
2021-07-06 16:05:02.309863,3247
2021-07-06 16:10:00.706458,3247
2021-07-06 16:15:00.980118,3247
2021-07-06 16:20:01.597828,3247
2021-07-06 16:25:02.076855,3247
2021-07-06 16:30:02.092891,3247
2021-07-06 16:35:02.096018,3247
2021-07-06 16:40:00.556072,3247
2021-07-06 16:45:00.729529,3247
2021-07-06 16:50:01.697648,3247
2021-07-06 16:55:01.494511,3247
2021-07-06 17:00:01.458801,3247
2021-07-06 17:05:01.249344,3247
2021-07-06 17:10:01.391865,3247
2021-07-06 17:15:01.441911,3247
2021-07-06 17:20:01.270153,3247
2021-07-06 17:25:00.644090,3247
2021-07-06 17:30:01.565408,3247
2021-07-06 17:35:01.404567,3247
2021-07-06 17:40:01.529968,3247
2021-07-06 17:45:01.681597,3247
2021-07-06 17:50:01.490645,3247
2021-07-06 17:55:01.772381,3247
2021-07-06 18:00:02.321876,3247
2021-07-06 18:05:01.565625,3247
2021-07-06 18:10:02.385130,3247
2021-07-06 18:15:02.040923,3247
2021-07-06 18:20:02.172683,3247
2021-07-06 18:25:01.936279,3247
2021-07-06 18:30:02.145173,3247
2021-07-06 18:35:02.248557,3247
2021-07-06 18:40:02.089292,3247
2021-07-06 18:45:01.687173,3247
2021-07-06 18:50:01.578976,3247
2021-07-06 18:55:01.647059,3247
2021-07-07 06:00:02.033762,3062
2021-07-07 06:05:01.438162,3062
2021-07-07 06:10:02.311321,3062
2021-07-07 06:15:01.631828,3062
2021-07-07 06:20:02.171892,3062
2021-07-07 06:25:01.902104,3062
2021-07-07 06:30:01.529693,3062
2021-07-07 06:35:02.345049,3062
2021-07-07 06:40:02.881739,3062
2021-07-07 06:45:00.266501,3062
2021-07-07 06:50:01.077698,3062
2021-07-07 06:55:01.628559,3062
2021-07-07 07:00:02.085449,3062
2021-07-07 07:05:01.318452,3062
2021-07-07 07:10:01.484560,3062
2021-07-07 07:15:01.666761,3062
2021-07-07 07:20:02.362916,3062
2021-07-07 07:25:02.066616,3062
2021-07-07 07:30:00.315959,3062
2021-07-07 07:35:00.729806,3062
2021-07-07 07:40:00.830899,3062
2021-07-07 07:45:01.701932,3062
2021-07-07 07:50:01.454805,3062
2021-07-07 07:55:01.808331,3062
2021-07-07 08:00:01.688111,3062
2021-07-07 08:05:00.239662,3062
2021-07-07 08:10:00.729530,3062
2021-07-07 08:15:00.799128,3062
2021-07-07 08:20:01.192950,3062
2021-07-07 08:25:01.133984,3062
2021-07-07 08:30:01.335738,3062
2021-07-07 08:35:01.461252,3062
2021-07-07 08:40:02.231776,3062
2021-07-07 08:45:01.710691,3062
2021-07-07 08:50:01.539537,3062
2021-07-07 08:55:01.790020,3062
2021-07-07 09:00:02.305187,3062
2021-07-07 09:05:02.223669,3062
2021-07-07 09:10:01.985839,3062
2021-07-07 09:15:00.281788,3062
2021-07-07 09:20:00.619728,3062
2021-07-07 09:25:01.086344,3062
2021-07-07 09:30:00.741245,3062
2021-07-07 09:35:02.477244,3062
2021-07-07 09:40:00.669518,3062
2021-07-07 09:45:01.531914,3062
2021-07-07 09:50:00.624624,3062
2021-07-07 09:55:00.817055,3062
2021-07-07 15:00:01.759568,3272
2021-07-07 15:05:00.396857,3272
2021-07-07 15:10:00.381911,3272
2021-07-07 15:15:00.656768,3409
2021-07-07 15:20:01.794864,3370
2021-07-07 15:25:00.800956,3280
2021-07-07 15:30:02.383545,3280
2021-07-07 15:35:02.332479,3370
2021-07-07 15:40:02.280961,3409
2021-07-07 15:45:01.580599,3409
2021-07-07 15:50:02.052747,3247
2021-07-07 15:55:01.535343,3247
2021-07-07 16:00:01.491502,3247
2021-07-07 16:05:01.535634,3247
2021-07-07 16:10:01.560433,3247
2021-07-07 16:15:01.818382,3247
2021-07-07 16:20:01.606325,3247
2021-07-07 16:25:02.018363,3247
2021-07-07 16:30:01.556398,3247
2021-07-07 16:35:02.116830,3247
2021-07-07 16:40:01.475175,3247
2021-07-07 16:45:01.587326,3282
2021-07-07 16:50:02.217725,3247
2021-07-07 16:55:00.661781,3247
2021-07-07 17:00:01.680470,3247
2021-07-07 17:05:01.989754,3247
2021-07-07 17:10:01.562436,3247
2021-07-07 17:15:00.849061,3247
2021-07-07 17:20:02.261438,3247
2021-07-07 17:25:01.726120,3247
2021-07-07 17:30:01.616861,3247
2021-07-07 17:35:01.597898,3247
2021-07-07 17:40:02.377331,3247
2021-07-07 17:45:01.369047,3247
2021-07-07 17:50:01.244566,3247
2021-07-07 17:55:01.812410,3247
2021-07-07 18:00:01.995940,3247
2021-07-07 18:05:02.001589,3247
2021-07-07 18:10:01.268121,3247
2021-07-07 18:15:01.505095,3247
2021-07-07 18:20:02.065119,3247
2021-07-07 18:25:01.766425,3247
2021-07-07 18:30:00.754110,3247
2021-07-07 18:35:02.178879,3247
2021-07-07 18:40:01.950662,3247
2021-07-07 18:45:02.135217,3247
2021-07-07 18:50:01.509723,3247
2021-07-07 18:55:04.655446,3247
2021-07-08 06:00:02.186845,3062
2021-07-08 06:05:01.689319,3062
2021-07-08 06:10:02.067767,3062
2021-07-08 06:15:01.414273,3062
2021-07-08 06:20:02.142606,3062
2021-07-08 06:25:01.488619,3062
2021-07-08 06:30:01.988780,3062
2021-07-08 06:35:01.779138,3062
2021-07-08 06:40:02.125004,3062
2021-07-08 06:45:00.270687,3062
2021-07-08 06:50:00.849068,3062
2021-07-08 06:55:02.095423,3062
2021-07-08 07:00:02.272406,3062
2021-07-08 07:05:01.986422,3062
2021-07-08 07:10:01.788910,3062
2021-07-08 07:15:01.067703,3062
2021-07-08 07:20:00.576339,3062
2021-07-08 07:25:01.051355,3062
2021-07-08 07:30:00.209068,3062
2021-07-08 07:35:01.795107,3062
2021-07-08 07:40:02.298179,3062
2021-07-08 07:45:01.703116,3062
2021-07-08 07:50:01.572099,3062
2021-07-08 07:55:01.955314,3062
2021-07-08 08:00:00.284968,3062
2021-07-08 08:05:01.095242,3062
2021-07-08 08:10:02.040888,3062
2021-07-08 08:15:01.645530,3062
2021-07-08 08:20:01.931575,3451
2021-07-08 08:25:01.910461,3451
2021-07-08 08:30:02.240695,3451
2021-07-08 08:35:01.440074,3451
2021-07-08 08:40:02.083909,3451
2021-07-08 08:45:01.634526,3451
2021-07-08 08:50:01.961606,3296
2021-07-08 08:55:01.753469,3296
2021-07-08 09:00:02.453406,3296
2021-07-08 09:05:01.950371,3296
2021-07-08 09:10:01.804583,3296
2021-07-08 09:15:01.890490,3296
2021-07-08 09:20:02.233085,3296
2021-07-08 09:25:02.241067,3296
2021-07-08 09:30:01.654497,3296
2021-07-08 09:35:02.064095,3296
2021-07-08 09:40:00.720148,3296
2021-07-08 09:45:01.082215,3451
2021-07-08 09:50:01.522386,3451
2021-07-08 09:55:01.725943,3062
2021-07-08 15:00:02.245844,3247
2021-07-08 15:05:01.709294,3247
2021-07-08 15:10:01.962138,3247
2021-07-08 15:15:01.952159,3247
2021-07-08 15:20:02.398848,3247
2021-07-08 15:25:00.536455,3247
2021-07-08 15:30:00.545066,3247
2021-07-08 15:35:02.022867,3247
2021-07-08 15:40:01.880232,3247
2021-07-08 15:45:01.908846,3247
2021-07-08 15:50:02.054632,3247
2021-07-08 15:55:00.977759,3247
2021-07-08 16:00:02.033638,3247
2021-07-08 16:05:02.284493,3247
2021-07-08 16:10:00.564685,3247
2021-07-08 16:15:00.485326,3247
2021-07-08 16:20:01.974535,3247
2021-07-08 16:25:00.811166,3247
2021-07-08 16:30:01.897172,3247
2021-07-08 16:35:01.044070,3247
2021-07-08 16:40:01.269727,3247
2021-07-08 16:45:02.179175,3247
2021-07-08 16:50:00.522634,3247
2021-07-08 16:55:00.771232,3247
2021-07-08 17:00:00.776865,3247
2021-07-08 17:05:00.935775,3247
2021-07-08 17:10:00.901191,3247
2021-07-08 17:15:02.103281,3247
2021-07-08 17:20:00.540323,3247
2021-07-08 17:25:02.005744,3247
2021-07-08 17:30:01.706673,3247
2021-07-08 17:35:01.934089,3247
2021-07-08 17:40:02.245099,3247
2021-07-08 17:45:00.857561,3247
2021-07-08 17:50:01.736424,3247
2021-07-08 17:55:02.101606,3247
2021-07-08 18:00:01.713811,3247
2021-07-08 18:05:01.894641,3247
2021-07-08 18:10:00.579373,3247
2021-07-08 18:15:00.621830,3247
2021-07-08 18:20:01.729171,3247
2021-07-08 18:25:01.129945,3247
2021-07-08 18:30:02.020245,3247
2021-07-08 18:35:01.772349,3247
2021-07-08 18:40:01.707912,3247
2021-07-08 18:45:01.541365,3247
2021-07-08 18:50:00.968835,3247
2021-07-08 18:55:00.476578,3247
2021-07-09 06:00:01.718561,3062
2021-07-09 06:05:02.299693,3062
2021-07-09 06:10:01.557385,3062
2021-07-09 06:15:01.777660,3062
2021-07-09 06:20:02.207787,3062
2021-07-09 06:25:01.990288,3062
2021-07-09 06:30:02.147820,3062
2021-07-09 06:35:02.206888,3062
2021-07-09 06:40:01.453342,3062
2021-07-09 06:45:01.734224,3062
2021-07-09 06:50:00.433324,3062
2021-07-09 06:55:00.672707,3062
2021-07-09 07:00:00.855627,3062
2021-07-09 07:05:00.478424,3062
2021-07-09 07:10:00.554194,3062
2021-07-09 07:15:00.678821,3062
2021-07-09 07:20:00.303430,3062
2021-07-09 07:25:00.438779,3062
2021-07-09 07:30:00.973411,3062
2021-07-09 07:35:00.297091,3062
2021-07-09 07:40:00.579733,3062
2021-07-09 07:45:01.543487,3062
2021-07-09 07:50:01.097840,3062
2021-07-09 07:55:01.194828,3062
2021-07-09 08:00:00.688807,3062
2021-07-09 08:05:01.221313,3062
2021-07-09 08:10:00.331881,3173
2021-07-09 08:15:02.119683,3062
2021-07-09 08:20:01.731053,3173
2021-07-09 08:25:02.035847,3062
2021-07-09 08:30:02.095880,3062
2021-07-09 08:35:01.762639,3062
2021-07-09 08:40:01.186534,3173
2021-07-09 08:45:01.475130,3173
2021-07-09 08:50:00.507306,3062
2021-07-09 08:55:02.283083,3173
2021-07-09 09:00:01.793009,3173
2021-07-09 09:05:01.475780,3173
2021-07-09 09:10:02.076250,3460
2021-07-09 09:15:01.825044,3460
2021-07-09 09:20:02.322188,3460
2021-07-09 09:25:00.794846,3062
2021-07-09 09:30:01.142581,3062
2021-07-09 09:35:01.402508,3062
2021-07-09 09:40:02.031336,3062
2021-07-09 09:45:01.489176,3062
2021-07-09 09:50:02.180049,3062
2021-07-09 09:55:01.778525,3062
2021-07-09 15:00:02.442209,3480
2021-07-09 15:05:01.969676,3247
2021-07-09 15:10:02.450529,3247
2021-07-09 15:15:01.790649,3247
2021-07-09 15:20:01.221455,3247
2021-07-09 15:25:01.410486,3247
2021-07-09 15:30:00.765508,3247
2021-07-09 15:35:01.284517,3247
2021-07-09 15:40:01.376689,3247
2021-07-09 15:45:01.758912,3247
2021-07-09 15:50:02.346978,3247
2021-07-09 15:55:01.871392,3247
2021-07-09 16:00:01.945736,3247
2021-07-09 16:05:01.245606,3247
2021-07-09 16:10:01.285239,3247
2021-07-09 16:15:01.895011,3247
2021-07-09 16:20:02.301232,3247
2021-07-09 16:25:00.775330,3247
2021-07-09 16:30:01.752581,3480
2021-07-09 16:35:02.346439,3480
2021-07-09 16:40:02.015942,3480
2021-07-09 16:45:01.503188,3480
2021-07-09 16:50:02.033188,3480
2021-07-09 16:55:02.219084,3480
2021-07-09 17:00:02.235683,3480
2021-07-09 17:05:01.840338,3480
2021-07-09 17:10:02.284961,3480
2021-07-09 17:15:01.585329,3247
2021-07-09 17:20:01.741127,3247
2021-07-09 17:25:02.221171,3247
2021-07-09 17:30:01.844196,3247
2021-07-09 17:35:00.885909,3247
2021-07-09 17:40:01.191090,3247
2021-07-09 17:45:00.493546,3247
2021-07-09 17:50:00.736793,3247
2021-07-09 17:55:00.997700,3247
2021-07-09 18:00:00.882670,3370
2021-07-09 18:05:00.998249,3247
2021-07-09 18:10:02.131322,3247
2021-07-09 18:15:02.443326,3247
2021-07-09 18:20:01.392856,3247
2021-07-09 18:25:01.654693,3247
2021-07-09 18:30:01.975745,3282
2021-07-09 18:35:01.961638,3282
2021-07-09 18:40:02.255770,3247
2021-07-12 06:00:00.809535,3062
2021-07-12 06:05:00.987491,3062
2021-07-12 06:10:00.704838,3062
2021-07-12 06:15:00.810540,3062
2021-07-12 06:20:00.742611,3062
2021-07-12 06:25:00.355223,3062
2021-07-12 06:30:00.951551,3062
2021-07-12 06:35:00.934008,3062
2021-07-12 06:40:00.812293,3062
2021-07-12 06:45:01.281793,3062
2021-07-12 06:50:00.791508,3062
2021-07-12 06:55:00.825378,3062
2021-07-12 07:00:00.387035,3062
2021-07-12 07:05:01.054688,3062
2021-07-12 07:10:00.845529,3062
2021-07-12 07:15:00.588170,3062
2021-07-12 07:20:00.387029,3062
2021-07-12 07:25:01.225149,3062
2021-07-12 07:30:00.939022,3062
2021-07-12 07:35:01.085259,3062
2021-07-12 07:40:01.060226,3062
2021-07-12 07:45:00.525775,3062
2021-07-12 07:50:01.255293,3062
2021-07-12 07:55:01.217977,3062
2021-07-12 08:00:01.100957,3062
2021-07-12 08:05:00.815533,3062
2021-07-12 08:10:00.845577,3062
2021-07-12 08:15:00.789113,3062
2021-07-12 08:20:00.304726,3062
2021-07-12 08:25:01.277852,3062
2021-07-12 08:30:00.719449,3062
2021-07-12 08:35:00.949966,3062
2021-07-12 08:40:00.529531,3062
2021-07-12 08:45:00.827906,3062
2021-07-12 08:50:01.169425,3062
2021-07-12 08:55:00.387788,3062
2021-07-12 09:00:01.051919,3062
2021-07-12 09:05:01.236176,3062
2021-07-12 09:10:00.494058,3062
2021-07-12 09:15:00.472851,3062
2021-07-12 09:20:01.011777,3062
2021-07-12 09:25:00.705405,3062
2021-07-12 09:30:00.954654,3062
2021-07-12 09:35:01.173543,3062
2021-07-12 09:40:01.029777,3062
2021-07-12 09:45:01.263564,3062
2021-07-12 09:50:01.234356,3062
2021-07-12 09:55:01.195439,3062
2021-07-12 15:00:01.722571,3247
2021-07-12 15:05:02.155381,3282
2021-07-12 15:10:00.966265,3247
2021-07-12 15:15:01.845497,3247
2021-07-12 15:20:01.050600,3247
2021-07-12 15:25:00.946636,3247
2021-07-12 15:30:01.095178,3247
2021-07-12 15:35:01.043381,3247
2021-07-12 15:40:01.079551,3247
2021-07-12 15:45:00.530475,3247
2021-07-12 15:50:00.974059,3247
2021-07-12 15:55:00.954315,3247
2021-07-12 16:00:00.303903,3247
2021-07-12 16:05:00.440098,3247
2021-07-12 16:10:01.052834,3247
2021-07-12 16:15:01.393181,3247
2021-07-12 16:20:01.490734,3247
2021-07-12 16:25:00.493212,3247
2021-07-12 16:30:01.576077,3247
2021-07-12 16:35:01.320663,3247
2021-07-12 16:40:01.236734,3247
2021-07-12 16:45:01.455826,3247
2021-07-12 16:50:01.665036,3247
2021-07-12 16:55:01.275524,3247
2021-07-12 17:00:01.737991,3247
2021-07-12 17:05:01.036144,3247
2021-07-12 17:10:00.951265,3247
2021-07-12 17:15:00.337717,3247
2021-07-12 17:20:00.965270,3247
2021-07-12 18:05:01.387801,3247
2021-07-12 18:10:00.407591,3247
2021-07-12 18:15:01.534255,3247
2021-07-12 18:20:01.905019,3247
2021-07-12 18:25:01.474152,3247
2021-07-12 18:30:01.321476,3247
2021-07-12 18:35:01.086692,3247
2021-07-12 18:40:00.896661,3247
2021-07-13 06:00:01.164442,3062
2021-07-13 06:05:01.833796,3062
2021-07-13 06:10:01.365292,3062
2021-07-13 06:15:01.533654,3062
2021-07-13 06:20:01.505988,3062
2021-07-13 06:25:01.790598,3062
2021-07-13 06:30:01.299858,3062
2021-07-13 06:35:01.915273,3062
2021-07-13 06:40:00.381500,3062
2021-07-13 06:45:00.817306,3062
2021-07-13 06:50:00.686753,3062
2021-07-13 06:55:00.677292,3062
2021-07-13 07:00:00.325767,3062
2021-07-13 07:05:01.241944,3062
2021-07-13 07:10:01.185930,3062
2021-07-13 07:15:01.041755,3062
2021-07-13 07:20:00.571460,3077
2021-07-13 07:25:00.946183,3077
2021-07-13 07:30:01.175090,3077
2021-07-13 07:35:00.557449,3062
2021-07-13 07:40:01.269995,3062
2021-07-13 07:45:00.263447,3077
2021-07-13 07:50:01.094239,3062
2021-07-13 07:55:01.377186,3062
2021-07-13 08:00:00.365267,3062
2021-07-13 08:05:01.015819,3062
2021-07-13 08:10:00.794892,3062
2021-07-13 08:15:01.576466,3062
2021-07-13 08:20:01.771182,3077
2021-07-13 08:25:00.486470,3062
2021-07-13 08:30:00.941658,3077
2021-07-13 08:35:01.096522,3077
2021-07-13 08:40:01.458835,3062
2021-07-13 08:45:00.646866,3062
2021-07-13 08:50:01.973355,3062
2021-07-13 08:55:01.357510,3062
2021-07-13 09:00:00.476070,3062
2021-07-13 09:05:01.120646,3077
2021-07-13 09:10:00.716292,3062
2021-07-13 09:15:00.905671,3062
2021-07-13 09:20:00.889641,3062
2021-07-13 09:25:00.623106,3062
2021-07-13 09:30:00.595403,3062
2021-07-13 09:35:01.274830,3062
2021-07-13 09:40:00.411701,3062
2021-07-13 09:45:00.920127,3062
2021-07-13 09:50:00.818157,3062
2021-07-13 09:55:01.366105,3062
2021-07-13 15:00:01.503192,3247
2021-07-13 15:05:01.291628,3247
2021-07-13 15:10:00.705421,3247
2021-07-13 15:15:01.114293,3247
2021-07-13 15:20:01.582474,3247
2021-07-13 15:25:01.593278,3247
2021-07-13 15:30:01.068933,3282
2021-07-13 15:35:02.128885,3247
2021-07-13 15:40:00.349152,3247
2021-07-13 15:45:01.096315,3247
2021-07-13 15:50:00.712517,3247
2021-07-13 15:55:01.125054,3247
2021-07-13 16:00:00.302423,3247
2021-07-13 16:05:00.950775,3247
2021-07-13 16:10:01.296952,3247
2021-07-13 16:15:00.918979,3247
2021-07-13 16:20:01.429933,3247
2021-07-13 16:25:01.721918,3247
2021-07-13 16:30:01.086352,3247
2021-07-13 16:35:01.281927,3247
2021-07-13 16:40:00.714046,3247
2021-07-13 16:45:00.564483,3247
2021-07-13 16:50:00.512067,3247
2021-07-13 16:55:01.209649,3247
2021-07-13 17:00:00.763343,3247
2021-07-13 17:05:00.300647,3247
2021-07-13 17:10:01.216188,3247
2021-07-13 17:15:00.934865,3247
2021-07-13 17:20:00.971186,3247
2021-07-13 17:25:00.450257,3247
2021-07-13 17:30:01.069511,3247
2021-07-13 17:35:00.486487,3247
2021-07-13 17:40:01.021958,3247
2021-07-13 17:45:00.686551,3247
2021-07-13 17:50:00.744386,3247
2021-07-13 17:55:01.092983,3247
2021-07-13 18:00:00.513596,3247
2021-07-13 18:05:00.484426,3247
2021-07-13 18:10:00.889829,3247
2021-07-13 18:15:00.355515,3247
2021-07-13 18:20:01.772408,3247
2021-07-13 18:25:01.202738,3247
2021-07-13 18:30:00.777086,3247
2021-07-13 18:35:00.401369,3247
2021-07-13 18:40:01.262434,3247
2021-07-13 18:45:00.976074,3247
2021-07-13 18:50:00.587376,3247
2021-07-13 18:55:00.458366,3247
2021-07-14 06:00:02.101458,3062
2021-07-14 06:05:01.569024,3062
2021-07-14 06:10:02.412667,3062
2021-07-14 06:15:01.908060,3062
2021-07-14 06:20:01.618083,3062
2021-07-14 06:25:01.829318,3062
2021-07-14 06:30:01.256142,3062
2021-07-14 06:35:01.790145,3062
2021-07-14 06:40:00.557231,3062
2021-07-14 06:45:00.993314,3062
2021-07-14 06:50:01.274174,3062
2021-07-14 06:55:01.104776,3062
2021-07-14 07:00:01.228498,3062
2021-07-14 07:05:01.275564,3062
2021-07-14 07:10:01.586313,3062
2021-07-14 07:15:01.457343,3062
2021-07-14 07:20:00.655595,3062
2021-07-14 07:25:01.817667,3062
2021-07-14 07:30:01.708803,3062
2021-07-14 07:35:01.638583,3062
2021-07-14 07:40:01.748274,3062
2021-07-14 07:45:00.889682,3062
2021-07-14 07:50:01.936161,3062
2021-07-14 08:24:07.586154,3062
2021-07-14 08:25:01.116046,3062
2021-07-14 08:30:01.825757,3062
2021-07-14 08:35:01.490523,3062
2021-07-14 08:40:01.420626,3062
2021-07-14 08:45:01.649385,3062
2021-07-14 08:50:01.494141,3062
2021-07-14 08:55:01.323577,3062
2021-07-14 09:00:01.915720,3062
2021-07-14 09:05:02.013421,3062
2021-07-14 09:10:01.948452,3062
2021-07-14 09:15:01.392856,3062
2021-07-14 09:20:01.246586,3062
2021-07-14 09:25:01.090008,3062
2021-07-14 09:30:01.307249,3062
2021-07-14 09:35:01.101084,3062
2021-07-14 09:40:01.382161,3062
2021-07-14 09:45:01.111922,3062
2021-07-14 09:50:01.292331,3062
2021-07-14 09:55:01.341665,3062
2021-07-14 15:00:01.554951,3247
2021-07-14 15:05:01.062868,3247
2021-07-14 15:10:01.647179,3247
2021-07-14 15:15:01.173222,3247
2021-07-14 15:20:01.271433,3247
2021-07-14 15:25:01.083719,3247
2021-07-14 15:30:01.515864,3247
2021-07-14 15:35:01.305762,3247
2021-07-14 15:40:01.274000,3247
2021-07-14 15:45:00.909828,3247
2021-07-14 15:50:01.560666,3247
2021-07-14 15:55:01.786413,3247
2021-07-14 16:00:01.369175,3282
2021-07-14 16:05:01.720290,3247
2021-07-14 16:10:01.740259,3247
2021-07-14 16:15:00.610691,3247
2021-07-14 16:20:00.305116,3247
2021-07-14 16:25:00.997940,3247
2021-07-14 16:30:01.566578,3247
2021-07-14 16:35:00.841980,3247
2021-07-14 16:40:00.217482,3247
2021-07-14 16:45:00.693876,3247
2021-07-14 16:50:00.796914,3247
2021-07-14 16:55:01.669517,3247
2021-07-14 17:00:00.929946,3247
2021-07-14 17:05:01.589731,3247
2021-07-14 17:10:01.021285,3247
2021-07-14 17:15:00.971132,3247
2021-07-14 17:20:01.065691,3247
2021-07-14 17:25:01.391318,3247
2021-07-14 17:30:01.791899,3247
2021-07-14 17:35:00.520610,3247
2021-07-14 17:40:00.868856,3247
2021-07-14 17:45:01.254529,3247
2021-07-14 17:50:01.659043,3247
2021-07-14 17:55:01.782513,3247
2021-07-14 18:00:01.359500,3247
2021-07-14 18:05:01.927053,3247
2021-07-14 18:10:01.824105,3247
2021-07-14 18:15:01.299864,3247
2021-07-14 18:20:01.670954,3247
2021-07-14 18:25:01.852877,3247
2021-07-14 18:30:01.904891,3247
2021-07-14 18:35:01.272997,3247
2021-07-14 18:40:00.683398,3247
2021-07-14 18:45:01.656145,3247
2021-07-14 18:50:01.107837,3247
2021-07-14 18:55:01.048101,3247
